,price_perc-2w,price_perc-4w,price_perc-6w,price_perc-8w,production_tons-1m_sum,production_tons-12m_sum,production_tons-3m_sum,production_tons-6m_sum,production_tons-9m_sum,tmin,tmax,tmed,prec,racha,prec-4w_sum,prec-13w_sum,prec-26w_sum,prec-52w_sum,tmed-4w_mean,freeze_damage,week_nr,increase
482,0.004704650859861099,0.02928474731625694,0.00943258207863518,0.005126200551433957,256492.51,578768.7599999998,424247.6899999999,426429.3799999999,426604.95999999996,13.6,35.3,22.865625000000005,4.499999999999999,11.4,328.4999999999996,715.1000000000006,715.1000000000006,3978.499999999995,18.22503801455412,0.0,20,-1.0
488,-0.031039151217390898,-0.009916205375306849,-0.008392378591404329,-0.017320363404253407,256492.51,578768.7599999998,424247.6899999999,426429.3799999999,426604.95999999996,8.9,32.0,20.775,0.30000000000000004,15.3,216.1999999999996,709.2000000000006,709.2000000000006,3938.999999999995,20.029407227517083,0.0,21,1.0
492,0.008067957003030535,-0.018626215491150424,0.00538309138561289,-0.014008074479167552,256492.51,578768.7599999998,424247.6899999999,426429.3799999999,426604.95999999996,10.2,32.7,19.14838709677419,79.19999999999999,17.2,92.79999999999961,702.9000000000005,702.9000000000005,3939.299999999995,20.973157227517085,0.0,22,-1.0
496,-0.015525656763789296,-0.03838674266439354,-0.017423971277654916,-0.01591169961144181,143215.56999999995,580324.3699999998,559519.4899999998,567673.0899999999,569757.3099999998,15.5,36.5,25.328571428571426,0.0,11.4,168.9999999999996,667.6000000000006,667.6000000000006,3842.799999999995,20.545737872678373,0.0,23,1.0
500,0.01802375876642687,0.010304125231020887,-0.01644926218015976,0.007613303853231748,143215.56999999995,580324.3699999998,559519.4899999998,567673.0899999999,569757.3099999998,15.3,42.0,27.694117647058828,0.2,14.2,83.9999999999996,634.1000000000006,634.1000000000006,3788.499999999995,22.02939588133638,0.0,24,-1.0
504,-0.010908854684232078,-0.00871478217317114,-0.03173402759326324,-0.010626229768844649,143215.56999999995,580324.3699999998,559519.4899999998,567673.0899999999,569757.3099999998,19.7,41.8,29.188888888888886,0.2,13.6,79.6999999999996,615.4000000000007,615.4000000000007,3788.699999999995,23.236519043101087,0.0,25,1.0
505,0.001455379364459835,0.008383733611386833,0.00073720000201713,-0.025762850170807882,143215.56999999995,580324.3699999998,559519.4899999998,567673.0899999999,569757.3099999998,13.1,39.0,25.909677419354843,0.0,13.6,79.59999999999961,594.0000000000007,594.0000000000007,3770.2999999999947,25.339991265323306,0.0,26,-1.0
510,-0.023076840809510238,-0.032327669926258046,-0.030181110158552037,-0.05270187273709934,20446.47000000009,590466.8099999998,420154.5499999998,588119.5599999999,590144.75,15.0,38.4,26.552777777777777,0.0,13.9,0.399999999999622,559.9000000000007,559.9000000000007,3770.2999999999947,27.030313845968468,0.0,27,1.0
514,0.010472596958885843,-0.01140923462346339,-0.004569881449170171,-0.012118188312488891,20446.47000000009,590466.8099999998,420154.5499999998,588119.5599999999,590144.75,14.5,39.8,25.870270270270268,0.0,12.5,0.399999999999622,559.9000000000007,559.9000000000007,3770.2999999999947,27.33636543327006,0.0,28,1.0
518,0.0005727026951815203,-0.012280572500359743,-0.02163363528030504,-0.0194633532423511,20446.47000000009,590466.8099999998,420154.5499999998,588119.5599999999,590144.75,15.1,41.7,27.864864864864863,0.0,12.5,0.19999999999962198,412.90000000000066,412.90000000000066,3770.2999999999947,26.880403589072923,0.0,29,-1.0
522,-0.016506410385662584,-0.005637530296255756,-0.027170496315671207,-0.02044018404987202,20446.47000000009,590466.8099999998,420154.5499999998,588119.5599999999,590144.75,16.4,37.4,26.84411764705882,0.0,13.9,-3.780309398848658e-13,296.10000000000065,296.10000000000065,3770.2999999999947,26.549397583066916,0.0,30,1.0
524,0.00871380356185572,-0.00736828296706833,-0.020119548909543015,-0.029398381663790427,248.0799999999581,590515.0799999998,163910.11999999976,588157.8099999999,590339.4999999999,17.4,41.9,28.832500000000003,0.0,13.6,-3.780309398848658e-13,172.40000000000066,172.40000000000066,3770.199999999995,26.78300763999291,0.0,31,1.0
528,0.00015818912206778347,-0.00777950677789689,0.0031858169181244074,-0.018538219099941893,248.0799999999581,590515.0799999998,163910.11999999976,588157.8099999999,590339.4999999999,15.8,43.5,30.30285714285714,3.3000000000000003,15.6,-3.780309398848658e-13,169.40000000000066,169.40000000000066,3724.099999999995,27.352938195548468,0.0,32,-1.0
534,-0.014762060566711038,-0.006019678695651139,-0.02186686694549849,-0.03443188526266973,248.0799999999581,590515.0799999998,163910.11999999976,588157.8099999999,590339.4999999999,14.9,39.2,25.94571428571429,0.3,17.2,3.2999999999996223,87.70000000000067,87.70000000000067,3657.899999999995,28.461084913695185,0.0,33,1.0
539,0.02115994874952863,0.006244675523513735,-0.0017413254132735204,0.00929072802039245,248.0799999999581,590515.0799999998,163910.11999999976,588157.8099999999,590339.4999999999,12.4,33.8,22.99705882352941,28.5,17.5,3.599999999999622,83.50000000000067,83.50000000000067,3658.1999999999953,27.98129726890754,0.0,34,-1.0
543,-0.009263870483644195,-0.0032347222495876624,0.005609945972303551,-0.010422655255485158,248.0799999999581,590515.0799999998,163910.11999999976,588157.8099999999,590339.4999999999,12.5,41.0,25.63333333333334,0.0,11.4,32.099999999999625,111.70000000000067,111.70000000000067,3686.6999999999953,27.019532563025187,0.0,35,1.0
545,0.016948804645319435,0.02884716183717071,0.01381960758829629,0.005773488654329092,229.06999999994878,590680.9299999997,20923.619999999763,580443.1099999999,588596.7099999998,15.5,41.1,25.93809523809524,0.0,14.2,32.099999999999625,32.50000000000068,32.50000000000068,3686.6999999999953,26.219740896358523,0.0,36,-1.0
549,-0.03671598017608843,-0.02946445260357183,-0.023558235491523263,-0.014893905344944848,229.06999999994878,590680.9299999997,20923.619999999763,580443.1099999999,588596.7099999998,12.5,36.4,22.44324324324324,0.6,11.7,28.799999999999624,32.50000000000068,32.50000000000068,3658.9999999999955,25.128550420168047,0.0,37,-1.0
555,-0.02087388480642754,-0.040837744916575026,-0.029615493546797888,-0.04378913017029144,229.06999999994878,590680.9299999997,20923.619999999763,580443.1099999999,588596.7099999998,9.6,35.4,22.593939393939394,0.0,18.9,29.099999999999625,32.90000000000068,32.90000000000068,3504.799999999995,24.252932659550286,0.0,38,1.0
558,0.017554754087033664,-0.040266227618628185,-0.033041426034178464,-0.027156976678851294,229.06999999994878,590680.9299999997,20923.619999999763,580443.1099999999,588596.7099999998,8.2,35.0,21.370588235294118,0.0,14.4,0.5999999999996248,32.70000000000068,32.70000000000068,3504.5999999999954,24.15215280215278,0.0,39,1.0
560,0.011826374361280808,0.00809722083652176,-0.01245734469074944,-0.0009030410705619785,405.5200000000186,591027.4199999998,882.6699999996927,421037.21999999986,589002.2299999999,7.1,36.4,21.95294117647059,0.0,14.2,0.5999999999996248,32.70000000000068,32.70000000000068,3376.8999999999955,23.086466527642976,0.0,40,-1.0
567,-0.006362955124900323,0.02303751060788564,-0.035095020292761014,-0.027831290259655438,405.5200000000186,591027.4199999998,882.6699999996927,421037.21999999986,589002.2299999999,7.1,30.8,18.40606060606061,1.3,12.5,0.5999999999996248,32.70000000000068,32.70000000000068,3314.7999999999956,22.090178012236812,0.0,41,1.0
570,0.0004156534940544874,0.005806061652166998,0.0020990963910549774,-0.018333170572737624,405.5200000000186,591027.4199999998,882.6699999996927,421037.21999999986,589002.2299999999,7.3,24.5,14.736666666666666,114.89999999999999,23.9,1.299999999999625,34.000000000000675,34.000000000000675,3307.899999999996,21.080882352941153,0.0,42,1.0
573,0.05002790768221292,0.043780297896854364,0.07466443918280151,0.013598287579524445,405.5200000000186,591027.4199999998,882.6699999996927,421037.21999999986,589002.2299999999,6.4,25.9,14.117857142857144,164.4,26.9,116.19999999999962,148.90000000000066,148.90000000000066,3192.299999999996,19.11656417112297,0.0,43,-1.0
577,-0.013699539296801313,0.036073477733507144,0.041656016258642174,0.037816923601001695,405.5200000000186,591027.4199999998,882.6699999996927,421037.21999999986,589002.2299999999,5.2,26.5,13.27931034482759,8.100000000000001,21.1,280.5999999999996,313.30000000000064,313.30000000000064,3329.699999999996,17.303381398013727,0.0,44,1.0
582,0.023859453398083038,0.060352885210810954,0.05404384236241728,0.08523166897180628,41.410000000032596,591015.4999999998,675.9999999997672,164586.11999999988,588833.8099999999,4.8,23.4,13.280769230769229,45.699999999999996,23.1,288.69999999999965,321.40000000000066,321.40000000000066,3226.5999999999963,15.134973690102978,0.0,45,-1.0
585,-0.0031742576709412186,0.006627580274675064,0.05742639229233137,0.06312398392007966,41.410000000032596,591015.4999999998,675.9999999997672,164586.11999999988,588833.8099999999,2.4,20.6,10.817142857142859,42.99999999999999,18.9,333.0999999999996,363.80000000000064,363.80000000000064,3193.399999999996,13.853650846280132,0.0,46,-1.0
590,-0.009678945219740397,0.010731036623233365,0.04675653215741058,0.04052838688112917,41.410000000032596,591015.4999999998,675.9999999997672,164586.11999999988,588833.8099999999,0.7,21.0,10.065625,17.4,13.6,261.19999999999965,406.5000000000006,406.5000000000006,2975.399999999996,12.87376989389918,0.0,47,-1.0
594,-0.01144652576610882,-0.0241222323495613,-0.014526376898547296,0.03520491430512648,41.410000000032596,591015.4999999998,675.9999999997672,164586.11999999988,588833.8099999999,1.7,19.1,9.03714285714286,21.4,8.3,114.19999999999962,395.4000000000006,395.4000000000006,2876.399999999996,11.860711858184892,0.0,48,-1.0
597,-0.0003020671015597356,-0.021310399947876205,-0.0011401361020738736,0.034462235114649124,123.03000000002794,589166.6699999998,569.9599999998463,21493.579999999958,581013.07,1.1,16.5,8.710344827586207,13.099999999999998,16.9,127.49999999999963,416.8000000000006,416.8000000000006,2396.899999999996,10.800169986263711,0.0,49,-1.0
600,-0.002770728245943305,-0.014483320916764467,-0.027120088256881027,-0.01755371087464081,123.03000000002794,589166.6699999998,569.9599999998463,21493.579999999958,581013.07,-3.0,19.8,8.312500000000004,0.0,13.6,94.89999999999964,429.9000000000006,429.9000000000006,2219.999999999996,9.657563885467955,0.3,50,-1.0
604,-0.05118635305271682,-0.054101069107059155,-0.07397883310478924,-0.05489403720823594,123.03000000002794,589166.6699999998,569.9599999998463,21493.579999999958,581013.07,-3.1,17.8,7.707142857142858,0.0,16.4,51.89999999999964,429.3000000000006,429.3000000000006,1936.999999999996,9.031403171182241,0.31,51,-1.0
609,-0.0017058746379549443,-0.055429330378947345,-0.06652344064570323,-0.07849292462134326,123.03000000002794,589166.6699999998,569.9599999998463,21493.579999999958,581013.07,-2.3,20.5,9.539473684210524,1.2000000000000002,14.2,34.499999999999645,429.3000000000006,429.3000000000006,1830.699999999996,8.441782635467955,0.22999999999999998,52,1.0
614,0.007418560982092716,-0.045778085653489446,-0.04870941568030722,-0.06870048355319165,1591.7999999999302,590758.4699999997,1756.2399999997579,2638.9099999997998,422793.45999999985,-3.0,18.6,8.346153846153847,0.0,11.7,14.299999999999649,430.50000000000057,430.50000000000057,1794.299999999996,8.56736534223487,0.3,1,-1.0
618,-0.020647341031427995,-0.01506500031058394,-0.06806953125919459,-0.07901518065703987,1591.7999999999302,590758.4699999997,1756.2399999997579,2638.9099999997998,422793.45999999985,-1.9,17.9,7.345945945945946,67.5,16.9,1.1999999999996511,430.50000000000057,430.50000000000057,1761.4999999999961,8.47631759687678,0.19,2,-1.0
623,-0.018539575673264686,-0.03167343353958999,-0.0828058309153384,-0.08562341324900478,1591.7999999999302,590758.4699999997,1756.2399999997579,2638.9099999997998,422793.45999999985,-2.1,18.7,8.5175,4.699999999999999,10.6,68.69999999999965,496.70000000000056,496.70000000000056,1828.599999999996,8.234679083363268,0.21000000000000002,3,1.0
625,0.022181873856754228,-0.017482998084871526,-0.011882620510475778,-0.06505841204852457,1591.7999999999302,590758.4699999997,1756.2399999997579,2638.9099999997998,422793.45999999985,-6.7,15.8,3.6595238095238107,42.7,28.6,73.39999999999965,386.50000000000057,386.50000000000057,1719.099999999996,8.437268369077554,0.67,4,-1.0
628,-0.024108565231090253,-0.02095540569255576,-0.03405693503363835,-0.08506347182705774,1591.7999999999302,590758.4699999997,1756.2399999997579,2638.9099999997998,422793.45999999985,-7.5,17.2,3.0952380952380945,7.800000000000001,21.7,114.89999999999965,264.8000000000005,264.8000000000005,1759.299999999996,6.967280900405876,0.75,5,1.0
634,0.013095877821728106,0.010602178255858512,-0.028613353744530032,-0.023076419544762812,449.64,590998.2799999998,2164.469999999725,2840.4699999998415,166750.58999999985,-7.7,18.7,4.030952380952381,0.1,15.8,122.69999999999965,264.5000000000005,264.5000000000005,1766.899999999996,5.654551962676938,0.77,6,1.0
636,0.013288971089905536,0.001810017939724517,0.005046921862970929,-0.008402569419157012,449.64,590998.2799999998,2164.469999999725,2840.4699999998415,166750.58999999985,-5.5,21.5,8.424390243902442,0.0,14.7,55.29999999999964,218.90000000000055,218.90000000000055,1385.499999999996,4.825803571428547,0.55,7,1.0
642,0.012036793922965854,0.038915357337582245,0.03635810403877466,-0.003856864093329672,449.64,590998.2799999998,2164.469999999725,2840.4699999998415,166750.58999999985,-2.5,24.6,11.622857142857141,17.500000000000004,11.9,50.59999999999964,175.90000000000055,175.90000000000055,1375.0999999999958,4.802526132404157,0.25,8,-1.0
646,-0.030760573045168525,-0.006058806827319885,-0.017318580412136592,-0.014143482054758526,449.64,590998.2799999998,2164.469999999725,2840.4699999998415,166750.58999999985,-2.1,22.0,10.045945945945943,0.2,17.5,25.399999999999636,176.00000000000054,176.00000000000054,1385.999999999996,6.79335946573749,0.21000000000000002,9,1.0
648,0.01454837268867018,-0.004823452290288566,0.021607321874223248,0.019092671690743534,31196.850000000002,614251.3599999998,33238.2899999997,33808.2499999999,54731.86999999991,0.4,29.9,14.460975609756098,0.0,14.4,17.799999999999635,154.80000000000052,154.80000000000052,1271.699999999996,8.531036428414453,0.0,10,-1.0
655,-0.011189909234482587,-0.02766320515471578,-0.002882500281058416,-0.014178256369460384,31196.850000000002,614251.3599999998,33238.2899999997,33808.2499999999,54731.86999999991,-0.7,28.2,10.585365853658537,47.800000000000004,15.6,17.699999999999633,141.70000000000053,141.70000000000053,1238.199999999996,11.138542235615382,0.06999999999999999,11,-1.0
657,-0.0034628904935726065,-0.0002782882592955228,-0.019367012413652688,0.00667750108781066,31196.850000000002,614251.3599999998,33238.2899999997,33808.2499999999,54731.86999999991,4.4,26.7,14.919999999999998,0.0,19.4,65.49999999999963,189.50000000000054,189.50000000000054,1267.0999999999958,11.678786138054406,0.0,12,-1.0
662,-0.01908349022347094,-0.03341865343523181,-0.049521624775878015,-0.02529799749972407,31196.850000000002,614251.3599999998,33238.2899999997,33808.2499999999,54731.86999999991,2.8,24.2,11.612121212121213,114.70000000000003,15.8,47.99999999999963,189.50000000000054,189.50000000000054,1245.499999999996,12.50307185234012,0.0,13,1.0
665,0.006870470496010826,-0.01576427639923632,-0.012618985316211076,-0.031472075734474046,288913.18,743353.1299999998,320559.66999999975,322315.90999999986,323198.57999999984,1.1,29.1,12.777142857142858,142.5,18.6,162.49999999999966,303.00000000000057,303.00000000000057,1326.099999999996,12.894615668883937,0.0,14,1.0
670,0.0016660601249073378,-0.010698638225669,-0.02515633808626488,-0.0413969572593927,288913.18,743353.1299999998,320559.66999999975,322315.90999999986,323198.57999999984,-0.3,23.5,10.876470588235293,34.1,16.7,304.99999999999966,445.50000000000057,445.50000000000057,1468.599999999996,12.473657480730628,0.03,15,1.0
672,0.022996434369911292,0.03174098460530795,0.008547141174295586,0.011770123488269025,288913.18,743353.1299999998,320559.66999999975,322315.90999999986,323198.57999999984,5.4,25.9,14.968749999999996,96.4,18.3,291.29999999999967,412.1000000000006,412.1000000000006,1355.699999999996,12.546433664374817,0.0,16,-1.0
679,-0.008583096179269254,0.015905702347638027,0.0033652279697874484,-0.011298001938769562,288913.18,743353.1299999998,320559.66999999975,322315.90999999986,323198.57999999984,4.5,21.6,12.233333333333333,208.2,14.4,387.6999999999997,503.8000000000006,503.8000000000006,1335.299999999996,12.558621164374816,0.0,17,-1.0
681,-0.0034898763474743655,0.010676469301066029,0.019315708755483076,-0.003598810788092338,288913.18,743353.1299999998,320559.66999999975,322315.90999999986,323198.57999999984,7.4,37.9,21.722580645161294,0.0,12.5,481.1999999999996,669.3000000000005,669.3000000000005,1419.799999999996,12.713924194677848,0.0,18,-1.0
687,-0.009517107050316468,-0.021445510935658312,0.0027255755547435996,-0.009652201594455578,304417.00000000006,791277.6199999999,624527.0299999998,626691.4999999999,627367.4999999999,11.5,38.1,23.775757575757574,9.1,15.6,338.6999999999996,661.5000000000006,661.5000000000006,1416.799999999996,14.950283641682459,0.0,19,-1.0
691,-0.01330105972307417,-0.026102264706186137,-0.012257375811395932,-0.00381417434297661,304417.00000000006,791277.6199999999,624527.0299999998,626691.4999999999,627367.4999999999,6.1,35.3,18.4375,48.0,16.4,313.6999999999996,670.5000000000006,670.5000000000006,1340.899999999996,18.17510538856303,0.0,20,-1.0
695,-0.003208979230772674,-0.025827741588645058,-0.037559716199151084,-0.013786663598022313,304417.00000000006,791277.6199999999,624527.0299999998,626691.4999999999,627367.4999999999,9.7,38.0,24.568750000000005,0.0,15.3,265.2999999999996,718.5000000000006,718.5000000000006,1384.399999999996,19.04229288856303,0.0,21,1.0
699,0.010603043007955167,-0.006038917206760919,-0.018934339555649937,-0.004987551740963992,304417.00000000006,791277.6199999999,624527.0299999998,626691.4999999999,627367.4999999999,11.2,36.5,23.874285714285715,0.0,13.6,57.099999999999625,701.0000000000006,701.0000000000006,1384.099999999996,22.126147055229698,0.0,22,-1.0
702,-0.0023343939315753105,0.005008463670825182,-0.01779676544317547,-0.029625457248636196,53801.75,701863.7999999999,647131.9299999998,680370.2199999999,680940.1799999999,10.1,36.7,23.570588235294114,0.0,16.1,57.099999999999625,700.8000000000005,700.8000000000005,1304.899999999996,22.664073322510802,0.0,23,-1.0
705,-0.007046842004405515,0.001138961950262263,-0.015347149871238829,-0.02812180935163319,53801.75,701863.7999999999,647131.9299999998,680370.2199999999,680940.1799999999,13.2,38.5,25.957142857142856,3.5,17.5,47.99999999999962,700.8000000000005,700.8000000000005,1304.899999999996,22.612780987394935,0.0,24,-1.0
710,-0.007913018221802076,-0.017203700331648898,-0.009970281401763608,-0.032435619136170386,53801.75,701863.7999999999,647131.9299999998,680370.2199999999,680940.1799999999,15.1,44.4,29.55882352941177,0.1,13.9,3.4999999999996234,656.5000000000006,656.5000000000006,1308.199999999996,24.49269170168065,0.0,25,-1.0
714,-0.008210510557214721,-0.022992238736672367,-0.014937886996621862,-0.031159255621075268,53801.75,701863.7999999999,647131.9299999998,680370.2199999999,680940.1799999999,13.4,36.8,25.542857142857144,0.0,13.3,3.5999999999996235,656.6000000000006,656.6000000000006,1308.0999999999958,25.74021008403359,0.0,26,1.0
718,0.006040276324795468,-0.010115280667460362,-0.01938533906116045,-0.012167977077042601,1848.2999999999302,683265.6299999998,360067.04999999976,680626.7199999999,682382.9599999998,12.6,38.5,26.64838709677419,0.3,15.6,3.5999999999996235,541.9000000000005,541.9000000000005,1308.0999999999958,26.15735294117645,0.0,27,1.0
720,0.013937866038530722,0.011687098388495392,-0.003391185713350458,0.004824755096699935,1848.2999999999302,683265.6299999998,360067.04999999976,680626.7199999999,682382.9599999998,12.1,42.3,28.842857142857138,0.0,13.6,3.8999999999996233,399.7000000000005,399.7000000000005,1308.3999999999958,26.92680265654647,0.0,28,1.0
726,0.026334754170125135,0.0469254216487068,0.030113308143793156,0.02046651763160161,1848.2999999999302,683265.6299999998,360067.04999999976,680626.7199999999,682382.9599999998,14.9,39.8,26.952,0.0,15.8,0.3999999999996233,365.6000000000005,365.6000000000005,1308.3999999999958,27.64823122797504,0.0,29,1.0
729,0.02522090862706811,0.06688554852742694,0.06451724613006439,0.04865157630583585,1848.2999999999302,683265.6299999998,360067.04999999976,680626.7199999999,682382.9599999998,14.3,39.4,28.799999999999997,0.0,15.0,0.29999999999962335,269.2000000000005,269.2000000000005,1308.3999999999958,26.996525345622096,0.0,30,1.0
736,0.03667493500052329,0.09080994380245216,0.1126941338719269,0.09482586963067188,1848.2999999999302,683265.6299999998,360067.04999999976,680626.7199999999,682382.9599999998,16.3,43.4,29.995833333333334,0.2,35.6,0.29999999999962335,61.00000000000051,61.00000000000051,1308.3999999999958,27.810811059907806,0.0,31,1.0
740,0.04211161547286278,0.1075779204505134,0.15258952217345992,0.15003097169697627,114.20000000006985,683131.7499999999,55764.24999999977,680291.2799999999,682455.7499999999,15.4,43.1,27.86666666666667,0.0,21.4,0.19999999999962337,61.200000000000514,61.200000000000514,1308.5999999999958,28.647672619047594,0.0,32,1.0
747,0.08957451544926194,0.17710111629819272,0.23856915911484558,0.2634177434592211,114.20000000006985,683131.7499999999,55764.24999999977,680291.2799999999,682455.7499999999,16.8,42.7,29.291428571428572,0.2,12.5,0.19999999999962337,52.10000000000051,52.10000000000051,1305.2999999999959,28.403624999999973,0.0,33,-1.0
753,-0.004760690615673223,0.13005269299729147,0.20104352847224888,0.24985354170682625,114.20000000006985,683131.7499999999,55764.24999999977,680291.2799999999,682455.7499999999,12.6,37.0,25.82571428571428,0.0,14.4,0.3999999999996234,4.300000000000516,4.300000000000516,1305.199999999996,28.988482142857116,0.0,34,1.0
755,0.06684361385430716,0.15687176012905368,0.24980441535040362,0.3150690134817837,114.20000000006985,683131.7499999999,55764.24999999977,680291.2799999999,682455.7499999999,11.5,37.4,24.337142857142855,3.2,17.8,0.3999999999996234,4.300000000000516,4.300000000000516,1276.699999999996,28.244910714285684,0.0,35,1.0
759,0.002573256119718223,0.06449689398920737,0.20869178939878819,0.2846227973003347,21.369999999995343,682924.0499999999,1983.8699999997625,649115.7999999999,682354.0899999999,10.3,37.7,24.074285714285715,0.0,11.4,3.3999999999996233,7.500000000000516,7.500000000000516,1279.899999999996,26.830238095238066,0.0,36,1.0
768,0.04685796147962525,0.11970763004960926,0.21419683258498892,0.3117344676992633,21.369999999995343,682924.0499999999,1983.8699999997625,649115.7999999999,682354.0899999999,12.1,36.2,24.7375,0.0,14.2,3.3999999999996233,7.500000000000516,7.500000000000516,1279.899999999996,25.882142857142824,0.0,37,1.0
770,0.02557172945170581,0.07639064968623506,0.14287359683290754,0.29768526391454336,21.369999999995343,682924.0499999999,1983.8699999997625,649115.7999999999,682354.0899999999,11.0,32.7,17.581818181818182,342.40000000000003,21.9,3.199999999999623,4.000000000000516,4.000000000000516,1279.299999999996,24.743660714285685,0.0,38,1.0
777,0.05684861115133022,0.13466218676127922,0.21362205265141532,0.3160364480318434,21.369999999995343,682924.0499999999,1983.8699999997625,649115.7999999999,682354.0899999999,9.2,31.5,19.351428571428574,0.0,13.9,345.5999999999997,346.3000000000005,346.3000000000005,1621.6999999999962,22.68268668831166,0.0,39,-1.0
783,-0.050412698412698444,0.029233041908484633,0.08023338674779916,0.14695367940192008,89.55999999993946,682608.0899999999,225.12999999977183,360292.1799999999,680851.8499999999,11.5,34.1,20.83714285714285,6.2,13.1,342.3999999999997,346.3000000000005,346.3000000000005,1621.6999999999962,21.43625811688309,0.0,40,1.0
786,0.0367801867639839,0.04048151364705806,0.11709001374692368,0.19482705187316632,89.55999999993946,682608.0899999999,225.12999999977183,360292.1799999999,680851.8499999999,5.9,27.4,15.222857142857144,165.8,13.1,348.5999999999997,352.2000000000005,352.2000000000005,1627.8999999999962,20.626972402597374,0.0,41,-1.0
793,-0.021029443250072024,-0.03619046668055402,0.04464814992849918,0.09641234104241274,89.55999999993946,682608.0899999999,225.12999999977183,360292.1799999999,680851.8499999999,6.4,27.8,15.250000000000004,323.40000000000003,19.7,514.3999999999996,518.0000000000005,518.0000000000005,1792.3999999999962,18.248311688311663,0.0,42,-1.0
798,-0.017270760684745482,-0.002552152982080654,0.0010087566280412568,0.07471095933542955,89.55999999993946,682608.0899999999,225.12999999977183,360292.1799999999,680851.8499999999,0.6,20.9,11.152380952380957,521.5,18.9,495.3999999999997,841.4000000000005,841.4000000000005,2000.899999999996,17.66535714285712,0.0,43,1.0
801,0.05135674489035108,0.011471414120852695,-0.004192940341103021,0.07932943864502935,89.55999999993946,682608.0899999999,225.12999999977183,360292.1799999999,680851.8499999999,6.4,21.8,12.249999999999998,451.79999999999995,21.4,1016.8999999999996,1362.9000000000005,1362.9000000000005,2357.999999999996,15.615595238095214,0.0,44,-1.0
806,-0.03678048378761036,-0.004802545434448254,0.010102802177521986,0.0137088902414129,126.54000000003725,682693.2199999999,237.46999999973923,56001.719999999856,680528.7499999999,2.7,23.0,11.719512195121954,105.5,22.8,1462.4999999999995,1814.5000000000005,1814.5000000000005,2801.6999999999957,13.468809523809501,0.0,45,-1.0
813,-0.012848993713854796,-0.00032467802391039304,-0.03824937016376016,-0.05314371375018603,126.54000000003725,682693.2199999999,237.46999999973923,56001.719999999856,680528.7499999999,4.9,20.9,12.09230769230769,10.7,10.3,1402.1999999999996,1920.0000000000005,1920.0000000000005,2861.499999999996,12.592973286875702,0.0,46,1.0
818,0.006331362121404786,-0.04313675321665324,-0.011369836742239278,0.0034371507308835125,126.54000000003725,682693.2199999999,237.46999999973923,56001.719999999856,680528.7499999999,-1.2,21.2,7.225714285714284,80.99999999999999,12.2,1089.4999999999995,1930.5000000000005,1930.5000000000005,2829.1999999999957,11.803550209952625,0.12,47,-1.0
821,-0.03422704232433308,-0.04060016187075699,-0.028427934552853435,-0.06528647318410145,126.54000000003725,682693.2199999999,237.46999999973923,56001.719999999856,680528.7499999999,-3.6,16.8,5.742857142857143,36.2,12.5,648.9999999999995,2011.5000000000005,2011.5000000000005,2892.7999999999956,10.821883543285956,0.36,48,-1.0
825,-0.0033946759579607253,-0.0314116275260957,-0.0790244150513051,-0.048448933570131636,59.02000000001863,682629.2099999998,275.1199999997625,2258.9899999998743,649390.9199999999,-0.5,16.1,8.334285714285716,99.1,18.9,233.39999999999964,2044.5000000000005,2044.5000000000005,2907.5999999999954,9.195097829000241,0.05,49,-1.0
830,-0.025137526918028417,-0.06170025924876411,-0.06789208349757932,-0.05606611793705928,59.02000000001863,682629.2099999998,275.1199999997625,2258.9899999998743,649390.9199999999,6.0,18.6,11.428571428571429,16.9,11.9,226.99999999999966,2143.6000000000004,2143.6000000000004,2993.5999999999954,8.348791208791184,0.0,50,1.0
837,0.08726503424202192,0.05633574811666803,0.02663963193033115,-0.02382677469729435,59.02000000001863,682629.2099999998,275.1199999997625,2258.9899999998743,649390.9199999999,-2.2,21.8,9.621052631578946,51.49999999999999,17.8,233.19999999999968,2160.5000000000005,2160.5000000000005,3010.4999999999955,8.182857142857118,0.22000000000000003,51,-1.0
841,-0.00039853533189400766,0.05951145907601006,0.01977392178311026,0.013044450780431913,59.02000000001863,682629.2099999998,275.1199999997625,2258.9899999998743,649390.9199999999,-1.5,17.2,6.6800000000000015,13.2,13.6,203.69999999999965,1869.6000000000004,1869.6000000000004,3061.9999999999955,8.781691729323285,0.15,52,1.0
848,0.03745528005189251,0.12753930717924464,0.09546434408283433,0.06466822978122855,59.02000000001863,682629.2099999998,275.1199999997625,2258.9899999998743,649390.9199999999,-1.8,17.9,7.1424242424242435,26.1,12.2,180.69999999999965,1882.8000000000004,1882.8000000000004,3073.9999999999955,9.015977443609,0.18,1,1.0
852,0.10960099052802107,0.15070262788095254,0.21966870129942018,0.1739243819834822,1915.6300000000047,682953.0399999999,2101.1899999998277,2326.319999999949,362393.36999999994,-0.7,13.5,6.951515151515151,351.70000000000005,37.2,107.69999999999965,1902.7000000000003,1902.7000000000003,3100.0999999999954,8.718012075643632,0.06999999999999999,2,-1.0
856,-0.023446292100733443,0.12417093978516704,0.22178463685972674,0.18702868920493956,1915.6300000000047,682953.0399999999,2101.1899999998277,2326.319999999949,362393.36999999994,-0.2,15.2,6.3149999999999995,161.09999999999997,22.5,442.4999999999997,2088.6000000000004,2088.6000000000004,3384.2999999999956,7.598748006379562,0.02,3,1.0
